---RUN_DATA---
Pipeline_version:   v1.0.0
Pipeline_runname:   golden_leibniz
Pipeline_session:   dd9ce65f-b0bb-44ed-9240-17a1c29e5526
Pipeline_duration:  25380
Pipeline_datastrt:  2023-09-28T10:53:38.808685594+01:00
Pipeline_datecomp:  2023-09-28T17:56:38.820666836+01:00
Pipeline_entrypnt:  RAPID
---INPUT_DATA---
InputSampleID:      iyCryVidu1_1
InputYamlFile:      /lustre/scratch123/tol/resources/treeval/treeval_yaml/iyCryVidu1_1.yaml
InputAssemblyData:  [[id:iyCryVidu1_1, sz:229117843, ln:insects, tk:DTOL], /lustre/scratch124/tol/projects/darwin/data/insects/Cryptus_viduatorius/assembly/draft/treeval/iyCryVidu1_1/data/ref.fa]
Input_PacBio_Files: [[id:pacbio, sz:7715345206], /lustre/scratch124/tol/projects/darwin/data/insects/Cryptus_viduatorius/assembly/draft/treeval/iyCryVidu1_1/working/work/2c/0ae5007ea9a0ca9d2bb2f660d97096/in/m64089e_230426_105527.ccs.bc2060--bc2060.filtered.fasta.gz]
Input_Cram_Files:   [[id:cram, sz:39265289672], /lustre/scratch124/tol/projects/darwin/data/insects/Cryptus_viduatorius/assembly/draft/treeval/iyCryVidu1_1/working/work/9f/b5fae30fb950cedfd3507789f8143e/in/47122_4#8.cram]
---RESOURCES---
name	status	module	cpus	memory	attempt	realtime	%cpu	%mem	peak_rss
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:REPEAT_DENSITY:BEDTOOLS_INTERSECT (iyCryVidu1_1)	COMPLETED	-	1	6 GB	1	0ms	97.6%	0.0%	2.8 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:REPEAT_DENSITY:RENAME_IDS (iyCryVidu1_1)	COMPLETED	-	2	12 GB	1	209ms	106.1%	0.0%	8.8 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:REPEAT_DENSITY:GNU_SORT_A (iyCryVidu1_1)	COMPLETED	-	2	12 GB	1	640ms	176.1%	0.0%	23.9 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:REPEAT_DENSITY:REFORMAT_INTERSECT (iyCryVidu1_1)	COMPLETED	-	2	12 GB	1	784ms	130.0%	0.0%	9.8 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:REPEAT_DENSITY:BEDTOOLS_MAP (iyCryVidu1_1)	COMPLETED	-	1	6 GB	1	0ms	93.6%	0.0%	3.1 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:REPEAT_DENSITY:REPLACE_DOTS (iyCryVidu1_1)	COMPLETED	-	2	12 GB	1	19ms	50.8%	0.0%	2.9 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:REPEAT_DENSITY:UCSC_BEDGRAPHTOBIGWIG (iyCryVidu1_1)	COMPLETED	-	2	20 GB	1	0ms	97.2%	0.0%	2.8 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:BWAMEM2_INDEX (ref.fa)	COMPLETED	-	1	50 GB	1	3m 10s	98.1%	1.3%	5 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:KMER:FASTK_FASTK (iyCryVidu1_1)	COMPLETED	-	25	100 GB	1	4m 56s	707.8%	1.2%	18.1 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:KMER:MERQURYFK_MERQURYFK (iyCryVidu1_1)	COMPLETED	-	6	36 GB	1	1m 46s	438.8%	1.1%	4 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:CRAM_FILTER_ALIGN_BWAMEM2_FIXMATE_SORT (iyCryVidu1_1)	COMPLETED	-	16	130 GB	1	33m 28s	1281.7%	1.4%	21.7 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:CRAM_FILTER_ALIGN_BWAMEM2_FIXMATE_SORT (iyCryVidu1_1)	COMPLETED	-	16	130 GB	1	36m 38s	1445.7%	2.8%	22.1 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:CRAM_FILTER_ALIGN_BWAMEM2_FIXMATE_SORT (iyCryVidu1_1)	COMPLETED	-	16	130 GB	1	36m 56s	1437.9%	5.5%	21.4 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:CRAM_FILTER_ALIGN_BWAMEM2_FIXMATE_SORT (iyCryVidu1_1)	COMPLETED	-	16	130 GB	1	39m 11s	1376.3%	2.8%	22 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:CRAM_FILTER_ALIGN_BWAMEM2_FIXMATE_SORT (iyCryVidu1_1)	COMPLETED	-	16	130 GB	1	39m 53s	1443.6%	1.4%	22.2 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:CRAM_FILTER_ALIGN_BWAMEM2_FIXMATE_SORT (iyCryVidu1_1)	COMPLETED	-	16	130 GB	1	41m 12s	1329.2%	5.6%	21.7 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:CRAM_FILTER_ALIGN_BWAMEM2_FIXMATE_SORT (iyCryVidu1_1)	COMPLETED	-	16	130 GB	1	41m 58s	1458.2%	1.3%	21.7 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:CRAM_FILTER_ALIGN_BWAMEM2_FIXMATE_SORT (iyCryVidu1_1)	COMPLETED	-	16	130 GB	1	47m 44s	1373.6%	1.4%	21.7 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:MINIMAP2_ALIGN (iyCryVidu1_1)	COMPLETED	-	16	100 GB	1	1h 10m 33s	1455.3%	2.8%	10.8 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:SAMTOOLS_MERGE (iyCryVidu1)	COMPLETED	-	16	150 GB	1	1m 32s	470.4%	0.0%	21 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:SAMTOOLS_SORT (iyCryVidu1)	COMPLETED	-	8	36 GB	1	3m 8s	462.0%	1.6%	6.1 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:SAMTOOLS_MERGE (iyCryVidu1_1)	COMPLETED	-	16	150 GB	1	17m 52s	709.9%	0.0%	36.2 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:SAMTOOLS_VIEW (iyCryVidu1)	COMPLETED	-	2	12 GB	1	6m 12s	100.6%	0.0%	12.1 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:BEDTOOLS_BAMTOBED (iyCryVidu1)	COMPLETED	-	6	36 GB	1	3m 26s	97.6%	0.0%	7.5 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:BEDTOOLS_GENOMECOV (iyCryVidu1)	COMPLETED	-	1	6 GB	1	11s	96.3%	0.1%	334.4 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:GNU_SORT (iyCryVidu1)	COMPLETED	-	2	12 GB	1	2.7s	168.2%	0.1%	402.8 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:UCSC_BEDGRAPHTOBIGWIG (iyCryVidu1_1)	COMPLETED	-	2	20 GB	1	6s	98.7%	0.0%	20.1 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:GRAPHOVERALLCOVERAGE (iyCryVidu1)	COMPLETED	-	1	6 GB	1	3s	96.5%	0.0%	7 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:GETMINMAXPUNCHES (iyCryVidu1)	COMPLETED	-	1	6 GB	1	1.4s	85.6%	0.0%	8.9 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:BEDTOOLS_MERGE_MIN (iyCryVidu1)	COMPLETED	-	1	6 GB	1	0ms	45.8%	0.0%	7.2 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:BEDTOOLS_MERGE_MAX (iyCryVidu1)	COMPLETED	-	1	6 GB	1	0ms	64.6%	0.0%	3 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:FINDHALFCOVERAGE (iyCryVidu1)	COMPLETED	-	1	6 GB	1	7s	76.7%	0.0%	14.8 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:PRETEXTMAP_STANDRD (iyCryVidu1_1)	COMPLETED	-	16	3 GB	1	19m 17s	210.9%	0.5%	2.1 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:SNAPSHOT_SRES (iyCryVidu1_1)	COMPLETED	-	1	6 GB	1	6m 56s	5.9%	0.0%	53.1 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:SAMTOOLS_MARKDUP (iyCryVidu1_1)	COMPLETED	-	12	100 GB	1	23m 23s	660.7%	0.1%	569.6 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:PRETEXTMAP_HIGHRES (iyCryVidu1_1)	COMPLETED	-	20	16 GB	1	38m 49s	193.3%	1.8%	6.6 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:BAMTOBED_SORT (iyCryVidu1_1)	COMPLETED	-	12	100 GB	1	1h 21m 30s	429.6%	3.1%	47.1 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:GET_PAIRED_CONTACT_BED (iyCryVidu1_1)	COMPLETED	-	2	12 GB	1	42m	101.0%	0.0%	23.3 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:COOLER_CLOAD (iyCryVidu1_1)	COMPLETED	-	16	100 GB	1	15m 43s	99.9%	0.4%	3.3 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:COOLER_ZOOMIFY (iyCryVidu1_1)	COMPLETED	-	12	72 GB	1	7m 11s	346.3%	3.7%	25.8 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:CUSTOM_DUMPSOFTWAREVERSIONS (1)	COMPLETED	-	1	6 GB	1	161ms	72.9%	0.0%	3.4 MB
