---RUN_DATA---
Pipeline_version:   v1.0.0
Pipeline_runname:   zen_hilbert
Pipeline_session:   b5638f95-8e3b-4b91-afe5-156e5c756d14
Pipeline_duration:  287295
Pipeline_datastrt:  2023-11-14T14:04:24.560227Z
Pipeline_datecomp:  2023-11-17T21:52:39.771919Z
Pipeline_entrypnt:  RAPID
---INPUT_DATA---
InputSampleID:      fEchVip8_1
InputYamlFile:      /lustre/scratch123/tol/resources/treeval/treeval_yaml/fEchVip8_1.yaml
InputAssemblyData:  [[id:fEchVip8_1, sz:815196749, ln:fish, tk:DTOL], /lustre/scratch124/tol/projects/darwin/data/fish/Echiichthys_vipera/assembly/draft/treeval/fEchVip8_1/data/ref.fa]
Input_PacBio_Files: [[id:pacbio, sz:6629310801], /lustre/scratch124/tol/projects/darwin/data/fish/Echiichthys_vipera/assembly/draft/treeval/fEchVip8_1/working/work/bd/c35a1386a9a19686ec286a7e48105d/in/m64222e_231109_233458.ccs.bc2067--bc2067.filtered.fasta.gz]
Input_Cram_Files:   [[id:cram, sz:40943472102], /lustre/scratch124/tol/projects/darwin/data/fish/Echiichthys_vipera/assembly/draft/treeval/fEchVip8_1/working/work/31/c10377ed2dc5093b0c7e06392db235/in/47432_4#2.cram]
---RESOURCES---
name	status	module	cpus	memory	attempt	realtime	%cpu	%mem	peak_rss
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:GrabFiles (fEchVip8_1)	COMPLETED	-	1	6 GB	1	30ms	92.3%	0.0%	0
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:KMER:GrabFiles (fEchVip8_1)	COMPLETED	-	1	6 GB	1	35ms	99.3%	0.0%	0
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:GrabFiles (fEchVip8_1)	COMPLETED	-	1	6 GB	1	35ms	85.7%	0.0%	0
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:GENERATE_CRAM_CSV (fEchVip8_1)	COMPLETED	-	2	12 GB	1	1s	70.3%	0.0%	6.2 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:GAP_FINDER:SEQTK_CUTN (fEchVip8_1)	COMPLETED	-	2	12 GB	1	1s	90.4%	0.0%	51.1 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:GENERATE_GENOME:CUSTOM_GETCHROMSIZES (fEchVip8_1)	COMPLETED	-	1	6 GB	1	3s	96.0%	0.0%	4.7 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:TELO_FINDER:FIND_TELOMERE_REGIONS (fEchVip8_1)	COMPLETED	-	2	12 GB	1	6.7s	86.2%	0.0%	97.8 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:GAP_FINDER:GAP_LENGTH (fEchVip8_1)	COMPLETED	-	2	12 GB	1	39ms	31.5%	0.0%	2.9 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:GENERATE_GENOME:GNU_SORT (fEchVip8_1)	COMPLETED	-	2	12 GB	1	27ms	27.0%	0.0%	2.8 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:GENERATE_GENOME:GET_LARGEST_SCAFF (fEchVip8_1)	COMPLETED	-	2	12 GB	1	17ms	83.5%	0.0%	0
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:REPEAT_DENSITY:GNU_SORT_B (fEchVip8_1)	COMPLETED	-	2	12 GB	1	15ms	94.1%	0.0%	2.8 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:REPEAT_DENSITY:BEDTOOLS_MAKEWINDOWS (fEchVip8_1)	COMPLETED	-	1	6 GB	1	0ms	79.3%	0.0%	3.1 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:GAP_FINDER:TABIX_BGZIPTABIX (fEchVip8_1)	COMPLETED	-	1	6 GB	1	0ms	48.7%	0.0%	3.1 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:TELO_FINDER:FIND_TELOMERE_WINDOWS (fEchVip8_1)	COMPLETED	-	2	12 GB	1	2s	126.7%	0.1%	277.1 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:REPEAT_DENSITY:GNU_SORT_C (fEchVip8_1)	COMPLETED	-	2	12 GB	1	85ms	87.4%	0.0%	9.7 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:KMER:CAT_CAT (fEchVip8_1)	COMPLETED	-	2	12 GB	1	18s	96.3%	0.0%	3.5 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:TELO_FINDER:EXTRACT_TELO (fEchVip8_1)	COMPLETED	-	2	12 GB	1	22ms	81.7%	0.0%	0
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:TELO_FINDER:TABIX_BGZIPTABIX (fEchVip8_1)	COMPLETED	-	1	6 GB	1	0ms	68.8%	0.0%	3.1 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:MINIMAP2_INDEX (1)	COMPLETED	-	6	36 GB	1	23s	193.1%	1.6%	6.1 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:REPEAT_DENSITY:WINDOWMASKER_MKCOUNTS (fEchVip8_1)	COMPLETED	-	2	12 GB	1	3m 27s	100.0%	0.2%	1.1 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:REPEAT_DENSITY:WINDOWMASKER_USTAT (fEchVip8_1)	COMPLETED	-	2	12 GB	1	7m 7s	94.9%	0.0%	205.2 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:REPEAT_DENSITY:EXTRACT_REPEAT (fEchVip8_1)	COMPLETED	-	2	12 GB	1	17s	55.5%	0.0%	6.9 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:BWAMEM2_INDEX (ref.fa)	COMPLETED	-	1	50 GB	1	11m 15s	98.9%	2.4%	17.9 GB
