---RUN_DATA---
Pipeline_version:   v1.0.0
Pipeline_runname:   romantic_kare
Pipeline_session:   3b1d54fd-eefa-49b6-af1a-63af8c7f0cf9
Pipeline_duration:  37419
Pipeline_datastrt:  2023-10-27T09:06:40.730982010+01:00
Pipeline_datecomp:  2023-10-27T19:30:20.541207573+01:00
Pipeline_entrypnt:  RAPID
---INPUT_DATA---
InputSampleID:      ilPolFulg1_1
InputYamlFile:      /lustre/scratch123/tol/resources/treeval/treeval_yaml/ilPolFulg1_1.yaml
InputAssemblyData:  [[id:ilPolFulg1_1, sz:1160190664, ln:insects, tk:TOL], /lustre/scratch124/tol/projects/tol/data/insects/Polyommatus_fulgens/assembly/draft/treeval/ilPolFulg1_1/data/ref.fa]
Input_PacBio_Files: [[id:pacbio, sz:5946639007], /lustre/scratch124/tol/projects/tol/data/insects/Polyommatus_fulgens/assembly/draft/treeval/ilPolFulg1_1/working/work/58/e77182d681136805af7960a590af77/in/m64089e_230726_221654.ccs.bc2029--bc2029.filtered.fasta.gz]
Input_Cram_Files:   [[id:cram, sz:38977540897], /lustre/scratch124/tol/projects/tol/data/insects/Polyommatus_fulgens/assembly/draft/treeval/ilPolFulg1_1/working/work/9d/01e1745f6c256148dcd8410e188a68/in/47530_1#8.cram]
---RESOURCES---
name	status	module	cpus	memory	attempt	realtime	%cpu	%mem	peak_rss
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:BWAMEM2_INDEX (ref.fa)	CACHED	-	1	50 GB	1	10m	99.0%	6.8%	25.5 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:REPEAT_DENSITY:WINDOWMASKER_MKCOUNTS (ilPolFulg1_1)	CACHED	-	2	12 GB	1	5m 28s	99.8%	0.3%	1.1 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:KMER:GrabFiles (ilPolFulg1_1)	CACHED	-	1	6 GB	1	38ms	84.5%	0.0%	0
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:MINIMAP2_INDEX (1)	CACHED	-	6	36 GB	1	27s	206.9%	2.0%	7.5 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:GrabFiles (ilPolFulg1_1)	CACHED	-	1	6 GB	1	47ms	70.1%	0.0%	0
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:GENERATE_CRAM_CSV (ilPolFulg1_1)	CACHED	-	2	12 GB	1	0ms	66.1%	0.0%	6.2 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:TELO_FINDER:FIND_TELOMERE_REGIONS (ilPolFulg1_1)	CACHED	-	2	12 GB	1	10s	97.5%	0.0%	85 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:GAP_FINDER:SEQTK_CUTN (ilPolFulg1_1)	CACHED	-	2	12 GB	1	2s	87.6%	0.0%	44.6 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:GrabFiles (ilPolFulg1_1)	CACHED	-	1	6 GB	1	63ms	68.6%	0.0%	0
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:GENERATE_GENOME:CUSTOM_GETCHROMSIZES (ilPolFulg1_1)	CACHED	-	1	6 GB	1	4s	96.0%	0.0%	6.1 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:REPEAT_DENSITY:WINDOWMASKER_USTAT (ilPolFulg1_1)	CACHED	-	2	12 GB	1	7m 35s	99.7%	0.0%	192 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:TELO_FINDER:FIND_TELOMERE_WINDOWS (ilPolFulg1_1)	CACHED	-	2	12 GB	1	3s	127.5%	0.1%	382.3 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:CRAM_FILTER_ALIGN_BWAMEM2_FIXMATE_SORT (ilPolFulg1_1)	CACHED	-	16	130 GB	1	1h 19m 32s	1437.8%	4.3%	32.9 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:CRAM_FILTER_ALIGN_BWAMEM2_FIXMATE_SORT (ilPolFulg1_1)	CACHED	-	16	130 GB	1	1h 6m 22s	1522.6%	8.3%	31.8 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:CRAM_FILTER_ALIGN_BWAMEM2_FIXMATE_SORT (ilPolFulg1_1)	CACHED	-	16	130 GB	1	1h 12m 5s	1524.2%	2.0%	31.4 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:REPEAT_DENSITY:EXTRACT_REPEAT (ilPolFulg1_1)	CACHED	-	2	12 GB	1	5s	100.3%	0.0%	6.7 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:CRAM_FILTER_ALIGN_BWAMEM2_FIXMATE_SORT (ilPolFulg1_1)	CACHED	-	16	130 GB	1	1h 6m 6s	1522.3%	4.1%	31.9 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:CRAM_FILTER_ALIGN_BWAMEM2_FIXMATE_SORT (ilPolFulg1_1)	CACHED	-	16	130 GB	1	1h 9m 9s	1526.9%	4.1%	31.4 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:CRAM_FILTER_ALIGN_BWAMEM2_FIXMATE_SORT (ilPolFulg1_1)	CACHED	-	16	130 GB	1	1h 7m 39s	1526.6%	4.1%	31.4 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:CRAM_FILTER_ALIGN_BWAMEM2_FIXMATE_SORT (ilPolFulg1_1)	CACHED	-	16	130 GB	1	1h 7m 20s	1527.4%	8.2%	32 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:CRAM_FILTER_ALIGN_BWAMEM2_FIXMATE_SORT (ilPolFulg1_1)	CACHED	-	16	130 GB	1	1h 12m 34s	1529.2%	4.1%	31.7 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:GAP_FINDER:GAP_LENGTH (ilPolFulg1_1)	CACHED	-	2	12 GB	1	13ms	60.1%	0.0%	0
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:TELO_FINDER:EXTRACT_TELO (ilPolFulg1_1)	CACHED	-	2	12 GB	1	59ms	100.8%	0.0%	2.9 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:GENERATE_GENOME:GNU_SORT (ilPolFulg1_1)	CACHED	-	2	12 GB	1	15ms	86.5%	0.0%	2.8 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:GENERATE_GENOME:GET_LARGEST_SCAFF (ilPolFulg1_1)	CACHED	-	2	12 GB	1	13ms	62.4%	0.0%	0
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:REPEAT_DENSITY:GNU_SORT_B (ilPolFulg1_1)	CACHED	-	2	12 GB	1	17ms	83.7%	0.0%	2.9 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:SAMTOOLS_MERGE (ilPolFulg1_1)	CACHED	-	16	150 GB	1	21m 50s	597.0%	0.0%	37.4 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:REPEAT_DENSITY:BEDTOOLS_MAKEWINDOWS (ilPolFulg1_1)	CACHED	-	1	6 GB	1	1s	85.8%	0.0%	3 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:REPEAT_DENSITY:GNU_SORT_C (ilPolFulg1_1)	CACHED	-	2	12 GB	1	108ms	87.9%	0.0%	4.5 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:GAP_FINDER:TABIX_BGZIPTABIX (ilPolFulg1_1)	CACHED	-	1	6 GB	1	0ms	52.7%	0.0%	3.1 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:PRETEXTMAP_STANDRD (ilPolFulg1_1)	CACHED	-	16	3 GB	1	18m 39s	224.8%	0.5%	2 GB
