---RUN_DATA---
Pipeline_version:   v1.1.1
Pipeline_runname:   crazy_mercator
Pipeline_session:   e014936a-3e16-446d-8d75-fe72b0aacb42
Pipeline_duration:  16149
Pipeline_datastrt:  2024-07-15T14:15:18.729429643+01:00
Pipeline_datecomp:  2024-07-15T18:44:28.109535505+01:00
Pipeline_entrypnt:  RAPID_TOL
---INPUT_DATA---
InputSampleID:      gfRusNigr1_1
InputYamlFile:      /nfs/treeoflife-01/teams/tola/users/yy5/TV_yamls/gfRusNigr1_2.yaml
InputAssemblyData:  [[id:gfRusNigr1_1, sz:91162133, ln:fungi, tk:null], /lustre/scratch122/tol/data/a/5/7/7/c/4/Russula_nigricans/assembly/draft/treeval/gfRusNigr1_2/raw/merged.fa]
Input_PacBio_Files: [[id:read, sz:1947289934], /lustre/scratch123/tol/teams/tola/users/yy5/treeval_full/treeval/work/0c/c44895436a526585da9687c81dee19/in/m84093_240607_121143_s3.ccs.bc2095.rmdup.filtered.fasta.gz]
Input_Cram_Files:   [[id:cram, sz:29881933828, cn:8], /lustre/scratch123/tol/teams/tola/users/yy5/treeval_full/treeval/work/c9/da0e5f3f0bc2b3aab805a2fbfcb2a7/in/48359_2-3#6.cram]
---RESOURCES---
name	status	module	cpus	memory	attempt	realtime	%cpu	%mem	peak_rss
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:READ_COVERAGE:GrabFiles (gfRusNigr1_1)	COMPLETED	-	1	100 MB	1	18ms	29.3%	0.0%	0
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:HIC_MAPPING:GrabFiles (gfRusNigr1_1)	COMPLETED	-	1	100 MB	1	31ms	41.0%	0.0%	0
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:KMER:GrabFiles (gfRusNigr1_1)	COMPLETED	-	1	100 MB	1	15ms	51.2%	0.0%	0
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:TELO_FINDER:FIND_TELOMERE_REGIONS (gfRusNigr1_1)	COMPLETED	-	2	12 GB	1	634ms	81.9%	0.0%	4.3 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:GAP_FINDER:SEQTK_CUTN (gfRusNigr1_1)	COMPLETED	-	2	12 GB	1	0ms	102.5%	0.0%	10 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:GENERATE_GENOME:GENERATE_UNSORTED_GENOME:CUSTOM_GETCHROMSIZES (gfRusNigr1_1)	COMPLETED	-	1	6 GB	1	1s	90.4%	0.0%	3.1 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:KMER:CAT_CAT (gfRusNigr1_1)	COMPLETED	-	2	12 GB	1	5s	98.0%	0.0%	3.5 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:TELO_FINDER:FIND_TELOMERE_WINDOWS (gfRusNigr1_1)	COMPLETED	-	2	12 GB	1	1s	126.9%	0.0%	2.8 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:GAP_FINDER:GAP_LENGTH (gfRusNigr1_1)	COMPLETED	-	1	100 MB	1	16ms	56.6%	0.0%	0
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:GAP_FINDER:TABIX_BGZIPTABIX (gfRusNigr1_1)	COMPLETED	-	1	1 GB	1	0ms	41.8%	0.0%	3.1 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:REPEAT_DENSITY:BEDTOOLS_MAKEWINDOWS (gfRusNigr1_1)	COMPLETED	-	1	6 GB	1	0ms	66.4%	0.0%	3.1 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:REPEAT_DENSITY:WINDOWMASKER_MKCOUNTS (gfRusNigr1_1)	COMPLETED	-	6	1.5 GB	1	22s	100.4%	0.1%	304.9 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:REPEAT_DENSITY:GNU_SORT_B (gfRusNigr1_1)	COMPLETED	-	2	12 GB	1	16ms	44.8%	0.0%	2.8 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:REPEAT_DENSITY:GNU_SORT_C (gfRusNigr1_1)	COMPLETED	-	2	12 GB	1	20ms	39.0%	0.0%	2.8 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:GENERATE_GENOME:GET_LARGEST_SCAFF (gfRusNigr1_1)	COMPLETED	-	2	12 GB	1	19ms	62.4%	0.0%	0
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:TELO_FINDER:EXTRACT_TELO (gfRusNigr1_1)	COMPLETED	-	2	12 GB	1	14ms	81.5%	0.0%	0
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:HIC_MAPPING:HIC_BWAMEM2:BWAMEM2_INDEX (merged.fa)	COMPLETED	-	1	3 GB	1	44s	94.6%	0.5%	1.7 GB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:TELO_FINDER:TABIX_BGZIPTABIX (gfRusNigr1_1)	COMPLETED	-	1	1 GB	1	1s	32.1%	0.0%	4.4 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:REPEAT_DENSITY:WINDOWMASKER_USTAT (gfRusNigr1_1)	COMPLETED	-	1	1 GB	1	24s	97.7%	0.0%	65.9 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:REPEAT_DENSITY:EXTRACT_REPEAT (gfRusNigr1_1)	COMPLETED	-	2	12 GB	1	0ms	83.0%	0.0%	2.7 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:REPEAT_DENSITY:BEDTOOLS_INTERSECT (gfRusNigr1_1)	COMPLETED	-	1	6 GB	1	0ms	89.9%	0.0%	3 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:REPEAT_DENSITY:RENAME_IDS (gfRusNigr1_1)	COMPLETED	-	2	12 GB	1	81ms	80.8%	0.0%	7.9 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:REPEAT_DENSITY:GNU_SORT_A (gfRusNigr1_1)	COMPLETED	-	2	12 GB	1	155ms	154.9%	0.0%	3.5 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:REPEAT_DENSITY:REFORMAT_INTERSECT (gfRusNigr1_1)	COMPLETED	-	2	12 GB	1	168ms	117.5%	0.0%	9.6 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:REPEAT_DENSITY:BEDTOOLS_MAP (gfRusNigr1_1)	COMPLETED	-	1	6 GB	1	0ms	84.2%	0.0%	7 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:REPEAT_DENSITY:TABIX_BGZIPTABIX (gfRusNigr1_1)	COMPLETED	-	1	1 GB	1	0ms	76.8%	0.0%	4.4 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:REPEAT_DENSITY:REPLACE_DOTS (gfRusNigr1_1)	COMPLETED	-	2	12 GB	1	17ms	67.4%	0.0%	0
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:REPEAT_DENSITY:UCSC_BEDGRAPHTOBIGWIG (gfRusNigr1_1)	COMPLETED	-	2	1 GB	1	0ms	70.6%	0.0%	4.2 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:KMER:FASTK_FASTK (gfRusNigr1_1)	COMPLETED	-	8	100 GB	1	2m 40s	374.9%	2.7%	11.4 GB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:KMER:MERQURYFK_MERQURYFK (gfRusNigr1_1)	COMPLETED	-	20	100 GB	1	25.1s	647.2%	0.3%	1.4 GB
