---RUN_DATA---
Pipeline_version:   v1.0.0
Pipeline_runname:   condescending_hypatia
Pipeline_session:   6916224a-a2ff-4cf7-af13-6905ff97e429
Pipeline_duration:  67923
Pipeline_datastrt:  2023-11-09T13:45:10.867915Z
Pipeline_datecomp:  2023-11-10T08:37:14.023330Z
Pipeline_entrypnt:  RAPID
---INPUT_DATA---
InputSampleID:      ilHyaOcna1_2
InputYamlFile:      /lustre/scratch123/tol/resources/treeval/treeval_yaml/ilHyaOcna1.yaml
InputAssemblyData:  [[id:ilHyaOcna1_2, sz:1507528488, ln:insects, tk:TOL], /lustre/scratch125/tol/teams/meier/data/assemblies_Sanger/insects/Hyalyris_ocna/assembly/draft/treeval/ilHyaOcna1_2/data/ref.fa]
Input_PacBio_Files: [[id:pacbio, sz:5033499535], /lustre/scratch125/tol/teams/meier/data/assemblies_Sanger/insects/Hyalyris_ocna/assembly/draft/treeval/ilHyaOcna1_2/working/work/c1/d667cc1b26ae796c5a7c1ed69301f2/in/m64222e_230628_010420.ccs.bc2057--bc2057.filtered.fasta.gz]
Input_Cram_Files:   [[id:cram, sz:37547894452], /lustre/scratch125/tol/teams/meier/data/assemblies_Sanger/insects/Hyalyris_ocna/assembly/draft/treeval/ilHyaOcna1_2/working/work/0f/e283e4c9182387de5c1e03613e909e/in/47341_1#8.cram]
---RESOURCES---
name	status	module	cpus	memory	attempt	realtime	%cpu	%mem	peak_rss
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:REPEAT_DENSITY:WINDOWMASKER_USTAT (ilHyaOcna1_1)	COMPLETED	-	2	12 GB	1	11m 30s	100.1%	0.1%	255.6 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:REPEAT_DENSITY:EXTRACT_REPEAT (ilHyaOcna1_1)	COMPLETED	-	2	12 GB	1	14s	99.6%	0.0%	6.8 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:REPEAT_DENSITY:BEDTOOLS_INTERSECT (ilHyaOcna1_1)	COMPLETED	-	1	6 GB	1	8s	96.5%	0.9%	3.3 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:REPEAT_DENSITY:RENAME_IDS (ilHyaOcna1_1)	COMPLETED	-	2	12 GB	1	2s	114.5%	0.0%	8.7 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:REPEAT_DENSITY:GNU_SORT_A (ilHyaOcna1_1)	COMPLETED	-	2	12 GB	1	6.5s	171.8%	0.2%	870.4 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:REPEAT_DENSITY:REFORMAT_INTERSECT (ilHyaOcna1_1)	COMPLETED	-	2	12 GB	1	10.9s	130.7%	0.0%	9.7 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:REPEAT_DENSITY:BEDTOOLS_MAP (ilHyaOcna1_1)	COMPLETED	-	1	6 GB	1	7s	95.9%	0.0%	10.2 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:REPEAT_DENSITY:REPLACE_DOTS (ilHyaOcna1_1)	COMPLETED	-	2	12 GB	1	53ms	92.1%	0.0%	8.8 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:REPEAT_DENSITY:UCSC_BEDGRAPHTOBIGWIG (ilHyaOcna1_1)	COMPLETED	-	2	20 GB	1	0ms	92.1%	0.0%	2.8 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:BWAMEM2_INDEX (ref.fa)	COMPLETED	-	1	50 GB	1	22m 4s	99.2%	2.0%	33.1 GB
