---RUN_DATA---
Pipeline_version:   v1.0.0
Pipeline_runname:   grave_leakey
Pipeline_session:   7b86210d-ee27-41b5-a6c6-d4407938710a
Pipeline_duration:  45764
Pipeline_datastrt:  2023-10-20T17:21:41.098124901+01:00
Pipeline_datecomp:  2023-10-21T06:04:25.297204802+01:00
Pipeline_entrypnt:  RAPID
---INPUT_DATA---
InputSampleID:      idCorImpu1_1
InputYamlFile:      idCorImpu1.yaml
InputAssemblyData:  [[id:idCorImpu1_1, sz:1525038190, ln:insects, tk:DTOL], /nfs/treeoflife-01/teams/tola/users/dp24/treeval/raw_data/idCorImpu1.fa]
Input_PacBio_Files: [[id:pacbio, sz:9909796098], /nfs/treeoflife-01/teams/tola/users/dp24/treeval/work/7b/8b0aaf56a2f47111dfc5f90099c51c/in/m84093_231012_135655_s3.ccs.bc2087.filtered.fasta.gz]
Input_Cram_Files:   [[id:cram, sz:55871423980], /nfs/treeoflife-01/teams/tola/users/dp24/treeval/work/79/198d62762badc310581a91e819ae96/in/47799_1#5.cram]
---RESOURCES---
name	status	module	cpus	memory	attempt	realtime	%cpu	%mem	peak_rss
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:GrabFiles (idCorImpu1_1)	COMPLETED	-	1	6 GB	1	38ms	73.5%	0.0%	0
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:KMER:GrabFiles (idCorImpu1_1)	COMPLETED	-	1	6 GB	1	35ms	91.5%	0.0%	0
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:GrabFiles (idCorImpu1_1)	COMPLETED	-	1	6 GB	1	36ms	73.2%	0.0%	0
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:GENERATE_CRAM_CSV (idCorImpu1_1)	COMPLETED	-	2	12 GB	1	0ms	55.9%	0.0%	3.1 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:GAP_FINDER:SEQTK_CUTN (idCorImpu1_1)	COMPLETED	-	2	12 GB	1	3s	78.9%	0.1%	241.9 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:GENERATE_GENOME:CUSTOM_GETCHROMSIZES (idCorImpu1_1)	COMPLETED	-	1	6 GB	1	6s	93.6%	0.0%	4.7 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:TELO_FINDER:FIND_TELOMERE_REGIONS (idCorImpu1_1)	COMPLETED	-	2	12 GB	1	13s	92.9%	0.2%	479.8 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:KMER:CAT_CAT (idCorImpu1_1)	COMPLETED	-	2	12 GB	1	28s	29.1%	0.0%	3.6 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:GAP_FINDER:GAP_LENGTH (idCorImpu1_1)	COMPLETED	-	2	12 GB	1	20ms	41.0%	0.0%	0
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:GENERATE_GENOME:GNU_SORT (idCorImpu1_1)	COMPLETED	-	2	12 GB	1	23ms	62.1%	0.0%	2.8 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:REPEAT_DENSITY:GNU_SORT_B (idCorImpu1_1)	COMPLETED	-	2	12 GB	1	21ms	70.7%	0.0%	2.8 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:REPEAT_DENSITY:BEDTOOLS_MAKEWINDOWS (idCorImpu1_1)	COMPLETED	-	1	6 GB	1	0ms	77.5%	0.0%	3.1 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:REPEAT_DENSITY:GNU_SORT_C (idCorImpu1_1)	COMPLETED	-	2	12 GB	1	154ms	125.5%	0.0%	2.8 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:MINIMAP2_INDEX (1)	COMPLETED	-	6	36 GB	1	47s	176.5%	0.4%	6.1 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:TELO_FINDER:FIND_TELOMERE_WINDOWS (idCorImpu1_1)	COMPLETED	-	2	12 GB	1	4s	144.0%	0.0%	377.6 MB
