---RUN_DATA---
Pipeline_version:   v1.0.0
Pipeline_runname:   jovial_goldberg
Pipeline_session:   24885bce-da5f-4c43-8939-833306b35df2
Pipeline_duration:  14849
Pipeline_datastrt:  2023-09-23T14:18:51.515850278+01:00
Pipeline_datecomp:  2023-09-23T18:26:21.416576876+01:00
Pipeline_entrypnt:  RAPID
---INPUT_DATA---
InputSampleID:      iyAleLepo1_1
InputYamlFile:      iyAleLepo1.yaml
InputAssemblyData:  [[id:iyAleLepo1_1, sz:275715841, ln:insects, tk:DTOL], /nfs/treeoflife-01/teams/tola/users/dp24/treeval/raw_data/iyAleLepo1_1.fa]
Input_PacBio_Files: [[id:pacbio, sz:3789296680], /nfs/treeoflife-01/teams/tola/users/dp24/treeval/work/e9/b3b4117d996f71007b6d9014a0b33e/in/m64229e_230820_170507.ccs.bc1012_BAK8A_OA--bc1012_BAK8A_OA.filtered.fasta.gz]
Input_Cram_Files:   [[id:cram, sz:38678347903], /nfs/treeoflife-01/teams/tola/users/dp24/treeval/work/e0/408fb0ef95453f744e565c76399f25/in/46910_1#3.cram]
---RESOURCES---
name	status	module	cpus	memory	attempt	realtime	%cpu	%mem	peak_rss
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:BWAMEM2_INDEX (iyAleLepo1_1.fa)	COMPLETED	-	1	50 GB	1	2m 45s	94.7%	0.8%	6.1 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:REPEAT_DENSITY:REFORMAT_INTERSECT (iyAleLepo1_1)	COMPLETED	-	2	12 GB	1	1.7s	116.7%	0.0%	5.2 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:REPEAT_DENSITY:BEDTOOLS_MAP (iyAleLepo1_1)	COMPLETED	-	1	6 GB	1	1s	92.6%	0.0%	3.1 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:REPEAT_DENSITY:REPLACE_DOTS (iyAleLepo1_1)	COMPLETED	-	2	12 GB	1	33ms	56.3%	0.0%	2.9 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:REPEAT_DENSITY:UCSC_BEDGRAPHTOBIGWIG (iyAleLepo1_1)	COMPLETED	-	2	20 GB	1	0ms	64.5%	0.0%	3 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:MINIMAP2_ALIGN (iyAleLepo1_1)	COMPLETED	-	16	100 GB	1	56m 54s	1506.8%	0.6%	4.8 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:SAMTOOLS_MERGE (iyAleLepo1)	COMPLETED	-	16	150 GB	1	58s	329.5%	0.0%	20.3 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:SAMTOOLS_SORT (iyAleLepo1)	COMPLETED	-	8	36 GB	1	1m 57s	352.6%	1.6%	6 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:SAMTOOLS_VIEW (iyAleLepo1)	COMPLETED	-	2	12 GB	1	2m 55s	92.1%	0.0%	7.9 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:BEDTOOLS_BAMTOBED (iyAleLepo1)	COMPLETED	-	6	36 GB	1	1m 31s	99.5%	0.0%	7.5 MB
