---RUN_DATA---
Pipeline_version:   v1.0.0
Pipeline_runname:   jovial_solvay
Pipeline_session:   eca9a423-d152-4811-9bd1-2e3499137072
Pipeline_duration:  3h 1m 21s
Pipeline_datastrt:  2023-08-14T12:10:40.090107131+01:00
Pipeline_datecomp:  2023-08-14T15:12:01.472003593+01:00
Pipeline_entrypnt:  RAPID
---INPUT_DATA---
InputSampleID:      [ilSphAbbo1_1]
InputYamlFile:      ilSphAbbo1.yaml
InputAssemblyData:  [[id:ilSphAbbo1_1, sz:495367771, ln:insects, tk:DTOL], /nfs/treeoflife-01/teams/tola/users/dp24/ASSEMBLY_DATA/ilSphAbbo1.fa]
Input_PacBio_Files: [[id:pacbio, sz:4182439073], /nfs/treeoflife-01/teams/tola/users/dp24/treeval/work/72/0ae6374c0d3570b80f34ce0b96262a/in/m64228e_230803_164336.ccs.bc1018_BAK8B_OA--bc1018_BAK8B_OA.rmdup.filtered.fasta.gz]
Input_Cram_Files:   [[id:cram, sz:17247390151], /nfs/treeoflife-01/teams/tola/users/dp24/treeval/work/b8/1bed15cb2d7dd111c2f3e9bd4930f9/in/46436_2#6.cram]
---RESOURCES---
name	status	module	cpus	memory	attempt	realtime	%cpu	%mem	peak_rss
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:GrabFiles (ilSphAbbo1_1)	COMPLETED	-	1	6 GB	1	32ms	77.9%	0.0%	0
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:GrabFiles (ilSphAbbo1_1)	COMPLETED	-	1	6 GB	1	36ms	96.8%	0.0%	0
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:GENERATE_CRAM_CSV (ilSphAbbo1_1)	COMPLETED	-	2	12 GB	1	1s	51.8%	0.0%	3.1 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:GAP_FINDER:SEQTK_CUTN (ilSphAbbo1_1)	COMPLETED	-	2	12 GB	1	1s	63.1%	0.0%	38.6 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:GAP_FINDER:GAP_LENGTH (ilSphAbbo1_1)	COMPLETED	-	2	12 GB	1	21ms	36.6%	0.0%	0
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:MINIMAP2_INDEX (1)	COMPLETED	-	6	36 GB	1	18s	136.6%	0.9%	3.5 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:GENERATE_GENOME:CUSTOM_GETCHROMSIZES (ilSphAbbo1_1)	COMPLETED	-	1	6 GB	1	2s	92.0%	0.0%	4.6 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:TELO_FINDER:FIND_TELOMERE_REGIONS (ilSphAbbo1_1)	COMPLETED	-	2	12 GB	1	4.7s	93.3%	0.0%	73.2 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:REPEAT_DENSITY:GNU_SORT_B (ilSphAbbo1_1)	COMPLETED	-	2	12 GB	1	25ms	30.3%	0.0%	2.9 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:REPEAT_DENSITY:BEDTOOLS_MAKEWINDOWS (ilSphAbbo1_1)	COMPLETED	-	1	6 GB	1	1s	71.3%	0.0%	3.1 MB
